id,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights_x,maximum_nights,amenities,review_scores_rating,estimated_occupancy_l365d,Wifi_x,kitchen_x,has_washer_x,air conditioning_x,parking_gratuit_x,taux_occupation,seuil,classement,taille_groupe,Wifi_y,kitchen_y,has_washer_y,air conditioning_y,parking_gratuit_y,minimum_nights_y,recor_wifi,reco_kitchen,reco_washer,reco_ac,reco_parking,reco_nuit,recommandation_finale
43457248,Caudran,Entire home/apt,9,5.0,600.0,7,21,"[""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Stove"", ""Drying rack for clothing"", ""Indoor fireplace"", ""Blender"", ""Lake access"", ""Wine glasses"", ""Iron"", ""Dishwasher"", ""Freezer"", ""75 inch HDTV with Chromecast, Netflix, premium cable, standard cable"", ""Free street parking"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Exercise equipment: elliptical"", ""Mini fridge"", ""Books and reading material"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Pocket wifi"", ""Coffee maker"", ""Rice maker"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Outdoor dining area"", ""Backyard"", ""Essentials"", ""Game console: PS4"", ""Oven"", ""Hangers"", ""Private pool"", ""Microwave"", ""Private patio or balcony"", ""Washer"", ""Fireplace guards"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Wifi"", ""Board games"", ""Kitchen"", ""Bathtub""]",4.5,0,1,1,1,0,0,0.27945205479452057,28.0,0,71.0,1.0,1.0,0.9,0.7,0.8,3.0,,,,1.0,1.0,1.0,"1. Installer la climatisation
2. Proposer un parking gratuit
3. Réduire le minimum de nuits"
43464331,Gradignan,Entire home/apt,2,0.0,61.0,1,1125,"[""Pets allowed"", ""Room-darkening shades"", ""Refrigerator"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Lockbox"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Baking sheet"", ""Mini fridge"", ""Cooking basics"", ""Heating"", ""Private entrance"", ""Coffee maker"", ""Extra pillows and blankets"", ""Cleaning products"", ""Outdoor dining area"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.87,255,1,1,0,0,1,0.15616438356164383,99.0,1,27.0,1.0,1.0,0.42857142857142855,0.0,0.8571428571428571,2.0,,,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
43472195,Le Vallon-Les Echoppes,Entire home/apt,3,2.0,73.0,3,120,"[""Refrigerator"", ""Bread maker"", ""Toaster"", ""Hair dryer"", ""Baking sheet"", ""Wine glasses"", ""Iron"", ""Dishwasher"", ""First aid kit"", ""Breakfast"", ""Freezer"", ""Free street parking"", ""TV"", ""Air conditioning"", ""Sound system"", ""Private entrance"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Rice maker"", ""Fire extinguisher"", ""Coffee"", ""Backyard"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.95,24,1,1,1,1,0,0.4712328767123288,203.25,-1,6.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
43475985,Talence,Entire home/apt,7,4.0,,3,1125,"[""Room-darkening shades"", ""Hair dryer"", ""Indoor fireplace"", ""Dedicated workspace"", ""Bed linens"", ""Iron"", ""Clothing storage"", ""Air conditioning"", ""Private entrance"", ""Heating"", ""Oven"", ""Essentials"", ""Hangers"", ""Washer"", ""Dryer"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.75,0,1,1,1,1,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43484273,Centre ville (Bordeaux),Private room,6,3.0,,1,365,"[""Washer"", ""Fire extinguisher"", ""Hair dryer"", ""Dryer"", ""Exterior security cameras on property"", ""First aid kit"", ""Carbon monoxide alarm"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Private living room"", ""Heating""]",4.8,6,1,0,1,1,0,0.736986301369863,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43484486,Centre ville (Bordeaux),Private room,8,3.0,240.0,1,365,"[""Washer"", ""Fire extinguisher"", ""Hair dryer"", ""Dryer"", ""Exterior security cameras on property"", ""First aid kit"", ""Carbon monoxide alarm"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Private living room"", ""Heating""]",4.64,6,1,0,1,1,0,0.7424657534246575,36.0,0,53.0,1.0,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.0,2.0,,1.0,,,,,1. Ajouter une cuisine équipée
43491081,Floirac,Entire home/apt,6,3.0,,6,1125,"[""Refrigerator"", ""Free parking on premises"", ""Indoor fireplace"", ""Iron"", ""Dishwasher"", ""TV"", ""Private entrance"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Backyard"", ""Oven"", ""Essentials"", ""Hangers"", ""Private pool"", ""Microwave"", ""Patio or balcony"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.89,0,1,1,1,0,1,0.5917808219178082,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43503577,Magonty,Entire home/apt,8,0.0,427.0,7,14,"[""Refrigerator"", ""Bread maker"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Stove"", ""High chair"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""TV with standard cable"", ""Indoor fireplace"", ""Dedicated workspace"", ""Baking sheet"", ""Pool view"", ""Barbecue utensils"", ""Lake access"", ""Park view"", ""Iron"", ""Luggage dropoff allowed"", ""Dishwasher"", ""First aid kit"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Free street parking"", ""Garden view"", ""Shower gel"", ""Private entrance"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Fire extinguisher"", ""Window guards"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Babysitter recommendations"", ""Oven"", ""Hangers"", ""Private pool"", ""Microwave"", ""Crib"", ""Private patio or balcony"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Hammock"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Fire pit""]",4.67,0,1,1,1,0,1,0.7726027397260274,11.0,-1,7.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
43503882,Bordeaux Sud,Entire home/apt,3,1.0,111.0,1,1125,"[""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Dishwasher"", ""Hot water"", ""Cooking basics"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""TV"", ""Essentials"", ""Bed linens"", ""Microwave"", ""Heating"", ""Iron""]",4.53,48,1,1,0,0,0,0.2876712328767123,102.0,0,226.0,1.0,0.9655172413793104,0.8620689655172413,0.3275862068965517,0.3103448275862069,2.0,,,1.0,,,,1. Installer un lave-linge
43503905,Le Taillan-Mdoc,Private room,4,1.0,140.0,1,1125,"[""Host greets you"", ""Room-darkening shades"", ""Sauna"", ""Hair dryer"", ""Drying rack for clothing"", ""TV with standard cable"", ""Clothing storage: wardrobe and dresser"", ""Luggage dropoff allowed"", ""Breakfast"", ""Free street parking"", ""Shower gel"", ""Long term stays allowed"", ""Mini fridge"", ""Heating"", ""EV charger"", ""Outdoor shower"", ""Outdoor furniture"", ""Outdoor dining area"", ""STOP THE WATER WHILE USING ME body soap"", ""Coffee maker: Nespresso"", ""Essentials"", ""Hangers"", ""Crib"", ""Hot water"", ""Free driveway parking on premises"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Shared outdoor pool - heated, saltwater"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old""]",4.98,90,1,0,0,0,1,0.03561643835616438,27.0,-1,7.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
43508354,Bordeaux Sud,Private room,2,1.0,81.0,1,1,"[""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating""]",5.0,0,1,0,0,0,0,0.7534246575342466,72.0,0,52.0,0.9375,0.75,0.75,0.3125,0.125,1.0,,1.0,1.0,,,,"1. Ajouter une cuisine équipée
2. Installer un lave-linge"
43508975,Talence,Private room,2,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43512308,Bgles,Entire home/apt,3,2.0,79.0,2,15,"[""Room-darkening shades"", ""Refrigerator"", ""Hair dryer"", ""High chair"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Books and reading material"", ""Cooking basics"", ""Coffee maker: french press"", ""Backyard"", ""Essentials"", ""Oven"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Microwave"", ""Crib"", ""Patio or balcony"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.57,6,1,1,1,0,0,0.5232876712328767,87.0,0,83.0,1.0,1.0,0.9523809523809523,0.3333333333333333,0.6666666666666666,2.0,,,,,1.0,,1. Proposer un parking gratuit
43514638,Centre ville (Bordeaux),Entire home/apt,4,2.0,121.0,1,1125,"[""Refrigerator"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""TV"", ""Shower gel"", ""Long term stays allowed"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Extra pillows and blankets"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.63,12,1,1,1,0,0,0.18904109589041096,120.0,0,293.0,0.9761904761904762,0.9761904761904762,0.6904761904761905,0.19047619047619047,0.07142857142857142,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43521274,Centre ville (Bordeaux),Private room,2,,,3,21,"[""Washer"", ""Refrigerator"", ""Coffee maker"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water"", ""Oven"", ""Wifi"", ""Bed linens"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Private living room"", ""Hangers"", ""Iron""]",5.0,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43522721,Talence,Private room,2,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43522950,Talence,Private room,2,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43523108,Talence,Private room,2,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43523256,Talence,Private room,1,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43523392,Talence,Private room,1,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43523512,Talence,Private room,1,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43523604,Talence,Private room,2,,,1,1125,"[""Washer"", ""Dryer"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Lock on bedroom door"", ""Heating"", ""Iron""]",,0,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43525113,Chartrons - Grand Parc - Jardin Public,Entire home/apt,2,1.0,,2,30,"[""Refrigerator"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Free street parking"", ""Shower gel"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Oven"", ""Essentials"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.93,0,1,1,0,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43528680,Saint Augustin - Tauzin - Alphonse Dupeux,Entire home/apt,2,1.0,65.0,5,730,"[""Washer"", ""Hair dryer"", ""Dryer"", ""Breakfast"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Kitchen"", ""TV"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Private entrance"", ""Heating"", ""Iron""]",4.57,0,1,1,1,1,1,0.5260273972602739,180.0,0,85.0,0.9130434782608695,1.0,0.4782608695652174,0.21739130434782608,0.17391304347826086,2.0,,,,,,1.0,1. Réduire le minimum de nuits
43535146,Artigues-Prs-Bordeaux,Entire home/apt,4,2.0,,2,1125,"[""Washer"", ""Pool"", ""Hot water"", ""Breakfast"", ""Carbon monoxide alarm"", ""Shampoo"", ""Wifi"", ""Free parking on premises"", ""Smoking allowed"", ""Indoor fireplace"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""Heating""]",5.0,0,1,1,1,1,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43549693,Bruges,Private room,2,,,2,7,"[""Shared pool"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Private living room"", ""Hangers"", ""Lock on bedroom door"", ""Private entrance"", ""Heating""]",,0,1,0,0,0,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43562468,La Bastide,Entire home/apt,5,3.0,153.0,5,1125,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Drying rack for clothing"", ""Lockbox"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""45 inch HDTV with Chromecast, Netflix, standard cable"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Garden view"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Private entrance"", ""Cooking basics"", ""Books and reading material"", ""Coffee maker: drip coffee maker, Nespresso"", ""Paid parking on premises"", ""Cleaning products"", ""Laundromat nearby"", ""Portable fans"", ""Outdoor furniture"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Radiant heating"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Induction stove"", ""Board games"", ""Smoke alarm"", ""Kitchen"", ""Dining table""]",4.67,10,0,1,1,0,0,0.5534246575342465,102.0,0,65.0,1.0,1.0,0.9411764705882353,0.11764705882352941,0.7058823529411765,2.0,1.0,,,,1.0,1.0,"1. Ajouter le Wifi
2. Proposer un parking gratuit
3. Réduire le minimum de nuits"
43563362,France Alouette,Entire home/apt,8,5.0,294.0,7,14,"[""Room-darkening shades"", ""Refrigerator"", ""Coffee maker: Nespresso, pour-over coffee"", ""Toaster"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""High chair"", ""Baby safety gates"", ""Free parking on premises"", ""Indoor fireplace"", ""Children\u2019s dinnerware"", ""Barbecue utensils"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Freezer"", ""Free street parking"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Private entrance"", ""Heating"", ""Cooking basics"", ""Fire extinguisher"", ""Cleaning products"", ""Outdoor furniture"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Backyard"", ""Essentials"", ""Oven"", ""Hangers"", ""Private pool"", ""Microwave"", ""Patio or balcony"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Bikes"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",5.0,28,1,1,1,1,1,0.6767123287671233,75.0,0,16.0,1.0,1.0,1.0,0.5,0.75,1.5,,,,,,1.0,1. Réduire le minimum de nuits
43571615,La Bastide,Entire home/apt,4,2.0,141.0,3,90,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""High chair"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Baking sheet"", ""Shared patio or balcony"", ""Wine glasses"", ""Bed linens"", ""Park view"", ""Iron"", ""Luggage dropoff allowed"", ""Elevator"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Freezer"", ""Free street parking"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Crib - available upon request"", ""Outdoor dining area"", ""Coffee maker: Nespresso"", ""Paid parking off premises"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Central air conditioning"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""50 inch HDTV with Amazon Prime Video, Netflix"", ""Wifi"", ""Induction stove"", ""Paid parking garage on premises \u2013 2 spaces"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",4.92,72,1,1,1,1,1,0.0684931506849315,102.0,0,65.0,1.0,1.0,0.9411764705882353,0.11764705882352941,0.7058823529411765,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43573986,Eysines,Entire home/apt,8,4.0,182.0,4,30,"[""Host greets you"", ""Refrigerator"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Private outdoor kitchen"", ""Drying rack for clothing"", ""Lockbox"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Wine glasses"", ""Bed linens"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Freezer"", ""HDTV with Netflix, DVD player"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Rice maker"", ""Extra pillows and blankets"", ""Outdoor shower"", ""Cleaning products"", ""Portable fans"", ""Outdoor furniture"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Ping pong table"", ""Hangers"", ""Private pool"", ""Microwave"", ""High chair - available upon request"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Mosquito net"", ""Bathtub"", ""Dining table""]",4.76,16,1,1,1,0,1,0.4931506849315068,28.5,0,36.0,0.8888888888888888,1.0,0.8888888888888888,0.4444444444444444,1.0,3.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
43576300,Bordeaux Sud,Entire home/apt,4,2.0,,2,1125,"[""Refrigerator"", ""Toaster"", ""HDTV"", ""Hair dryer"", ""Stove"", ""Baking sheet"", ""Bed linens"", ""Iron"", ""Freezer"", ""Shower gel"", ""Long term stays allowed"", ""Private entrance"", ""Heating"", ""Cooking basics"", ""Rice maker"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Paid parking off premises"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Private patio or balcony"", ""Washer"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Dryer"", ""Game console"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",4.88,132,1,1,1,0,0,0.9945205479452055,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
